total_cost_usd,duration_minutes,repo_name,head_sha,workflow_name,yaml_line_count,yaml_depth,job_count,total_steps,avg_steps_per_job,uses_matrix_strategy,matrix_dimensions,matrix_permutations,fail_fast,os_label,container_image,timeout_minutes,unique_actions_used,is_using_setup_actions,is_using_docker_actions,is_using_cache,env_var_count,if_condition_count,needs_dependencies_count,code_complexity,primary_language
0.0246664,3.0833,langchain-ai/langchain,cdf140e77dde6f1132a40c9c7173a6cc72ee83b3,🚀 Package Release,625,6,8,42,5.2,True,2,2,False,ubuntu,False,20,7,True,False,False,63,10,24,0.019146,python
0.0298664,3.7333,langchain-ai/langchain,d2c86df128004aa0d601503f8be98bcc6f933fbb,🚀 Package Release,625,6,8,42,5.2,True,2,2,False,ubuntu,False,20,7,True,False,False,63,10,24,0.019146,python
0.0289336,3.6167,langchain-ai/langchain,ac9295761a673b21bd1ec2f151fd1168e60a3d53,🚀 Package Release,625,6,8,42,5.2,True,2,2,False,ubuntu,False,20,7,True,False,False,63,10,24,0.019146,python
0.0012,0.15,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,Auto Label Issues by Package,106,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0010664,0.1333,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,Auto Label Issues by Package,106,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,Auto Label Issues by Package,106,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0021336,0.2667,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,Auto Label Issues by Package,106,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0018664,0.2333,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,Auto Label Issues by Package,106,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0013336,0.1667,langchain-ai/langchain,8aa7a3f07a9dbd446456ab0a533feb7b57fabd84,🔄 Check CLAUDE.md / AGENTS.md Sync,42,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0010664,0.1333,langchain-ai/langchain,e904abbd35f601549747eb7b0248dc55eedee75d,🔄 Check CLAUDE.md / AGENTS.md Sync,42,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0026664,0.3333,langchain-ai/langchain,135a208919d20049b4b5002ea5dfd71bea0baf8c,🔄 Check CLAUDE.md / AGENTS.md Sync,42,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0016,0.2,langchain-ai/langchain,762898b911e5d2c7e70298b9f501942c87303f02,🔄 Check CLAUDE.md / AGENTS.md Sync,42,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0009336,0.1167,langchain-ai/langchain,ad6f7c64937fd916ccdead77e88a33a05b5df54f,🔄 Check CLAUDE.md / AGENTS.md Sync,42,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,4192c05d00e94338c0418df9139d9125959158fb,🔍 Check Version Equality,67,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,7fc09a554f30ec924092aeca5a5d5dc25994434a,🔍 Check Version Equality,67,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0013336,0.1667,langchain-ai/langchain,88c42278ff88ea54186e57b612c6f38856dcc85d,🔍 Check Version Equality,67,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,12e5726713c1def64799c5ca00a360cdeabd040b,🔍 Check Version Equality,67,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,1f9597969bed3aefecf512e98b6dcad5b3a98607,🔍 Check Version Equality,67,4,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,0,0,0,0.019146,python
0.0233336,2.9167,langchain-ai/langchain,789268d814a300aa96f18d07d9d342d1423f13d0,🔧 CI,267,5,8,14,1.8,True,0,1,False,ubuntu,False,20,10,True,False,False,28,8,13,0.019146,python
0.0546664,6.8333,langchain-ai/langchain,c7054f345074f316d8da9135f2062fc8a084360c,🔧 CI,267,5,8,14,1.8,True,0,1,False,ubuntu,False,20,10,True,False,False,28,8,13,0.019146,python
0.056,7.0,langchain-ai/langchain,69d46cdb6a5b0ea65e5cb44ee8224a6ec2979e3a,🔧 CI,267,5,8,14,1.8,True,0,1,False,ubuntu,False,20,10,True,False,False,28,8,13,0.019146,python
0.0546664,6.8333,langchain-ai/langchain,d2a7e1b574d4ab86b290fd925f43ba042d26ca27,🔧 CI,267,5,8,14,1.8,True,0,1,False,ubuntu,False,20,10,True,False,False,28,8,13,0.019146,python
0.0116,1.45,langchain-ai/langchain,a46088a93c6627596a93d4924b637418a6c4f7df,🔧 CI,267,5,8,14,1.8,True,0,1,False,ubuntu,False,20,10,True,False,False,28,8,13,0.019146,python
0.2437336,30.4667,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,⏰ Integration Tests,271,6,3,17,5.7,True,1,1,False,ubuntu,False,30,4,True,False,False,45,3,2,0.019146,python
0.3146664,39.3333,langchain-ai/langchain,e50625e7c3cac04be68ae095bee030e0c321ef34,⏰ Integration Tests,271,6,3,17,5.7,True,1,1,False,ubuntu,False,30,4,True,False,False,45,3,2,0.019146,python
0.2438664,30.4833,langchain-ai/langchain,cdf140e77dde6f1132a40c9c7173a6cc72ee83b3,⏰ Integration Tests,271,6,3,17,5.7,True,1,1,False,ubuntu,False,30,4,True,False,False,45,3,2,0.019146,python
0.2433336,30.4167,langchain-ai/langchain,af15037a4c853538ddb5b82cf61f3d8f2399c9a6,⏰ Integration Tests,271,6,3,17,5.7,True,1,1,False,ubuntu,False,30,4,True,False,False,45,3,2,0.019146,python
0.2434664,30.4333,langchain-ai/langchain,e939c96792f6478bd940794c99d2d819067d0899,⏰ Integration Tests,271,6,3,17,5.7,True,1,1,False,ubuntu,False,30,4,True,False,False,45,3,2,0.019146,python
0.0012,0.15,langchain-ai/langchain,789268d814a300aa96f18d07d9d342d1423f13d0,🏷️ Pull Request Labeler,28,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0014664,0.1833,langchain-ai/langchain,c7054f345074f316d8da9135f2062fc8a084360c,🏷️ Pull Request Labeler,28,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,69d46cdb6a5b0ea65e5cb44ee8224a6ec2979e3a,🏷️ Pull Request Labeler,28,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.002,0.25,langchain-ai/langchain,d2a7e1b574d4ab86b290fd925f43ba042d26ca27,🏷️ Pull Request Labeler,28,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,a46088a93c6627596a93d4924b637418a6c4f7df,🏷️ Pull Request Labeler,28,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0013336,0.1667,langchain-ai/langchain,d2a7e1b574d4ab86b290fd925f43ba042d26ca27,🏷️ PR Title Labeler,44,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0014664,0.1833,langchain-ai/langchain,123fe31710dadc72f41f461cd69e7efd6e1fbcb0,🏷️ PR Title Labeler,44,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,75e424c7542eb282bd57031c7ebae9c7f327b6d7,🏷️ PR Title Labeler,44,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0018664,0.2333,langchain-ai/langchain,5f5cf425ba736b693a512a40150a9b9a19da4aa8,🏷️ PR Title Labeler,44,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.002,0.25,langchain-ai/langchain,0c3fc9e85c18b49705b9ebede570ab9c63ed45a7,🏷️ PR Title Labeler,44,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.019146,python
0.0017336,0.2167,langchain-ai/langchain,789268d814a300aa96f18d07d9d342d1423f13d0,🏷️ PR Title Lint,116,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,c7054f345074f316d8da9135f2062fc8a084360c,🏷️ PR Title Lint,116,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.019146,python
0.0012,0.15,langchain-ai/langchain,69d46cdb6a5b0ea65e5cb44ee8224a6ec2979e3a,🏷️ PR Title Lint,116,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.019146,python
0.0017336,0.2167,langchain-ai/langchain,d2a7e1b574d4ab86b290fd925f43ba042d26ca27,🏷️ PR Title Lint,116,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.019146,python
0.0010664,0.1333,langchain-ai/langchain,a46088a93c6627596a93d4924b637418a6c4f7df,🏷️ PR Title Lint,116,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.019146,python
0.0034664,0.4333,langchain-ai/langchain,f698b43b9af456949f96998f6a99c9289880a815,🔄 Refresh Model Profiles,93,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,0,0,0.019146,python
0.0032,0.4,langchain-ai/langchain,e50625e7c3cac04be68ae095bee030e0c321ef34,🔄 Refresh Model Profiles,93,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,0,0,0.019146,python
0.0024,0.3,langchain-ai/langchain,cdf140e77dde6f1132a40c9c7173a6cc72ee83b3,🔄 Refresh Model Profiles,93,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,0,0,0.019146,python
0.0025336,0.3167,langchain-ai/langchain,af15037a4c853538ddb5b82cf61f3d8f2399c9a6,🔄 Refresh Model Profiles,93,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,0,0,0.019146,python
0.0034664,0.4333,langchain-ai/langchain,e939c96792f6478bd940794c99d2d819067d0899,🔄 Refresh Model Profiles,93,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,0,0,0.019146,python
0.09,11.25,apache/airflow,ab48b2b6ef5b6373ea286ecdee98a5961e49e6e4,Airflow E2E Tests,132,5,1,6,6.0,False,0,1,True,ubuntu,False,60,3,True,False,False,7,2,0,0.026875,python
0.022,2.75,apache/airflow,17290c675146de516924acddd15d842295555e98,Airflow E2E Tests,132,5,1,6,6.0,False,0,1,True,ubuntu,False,60,3,True,False,False,7,2,0,0.026875,python
0.4865336,60.8167,apache/airflow,3ad61d82e68699bfa205de2a9ece6d8d3b54a5a7,Airflow E2E Tests,132,5,1,6,6.0,False,0,1,True,ubuntu,False,60,3,True,False,False,7,2,0,0.026875,python
0.0128,1.6,apache/airflow,3ad61d82e68699bfa205de2a9ece6d8d3b54a5a7,Airflow E2E Tests,132,5,1,6,6.0,False,0,1,True,ubuntu,False,60,3,True,False,False,7,2,0,0.026875,python
0.0108,1.35,apache/airflow,3ad61d82e68699bfa205de2a9ece6d8d3b54a5a7,Airflow E2E Tests,132,5,1,6,6.0,False,0,1,True,ubuntu,False,60,3,True,False,False,7,2,0,0.026875,python
0.0037336,0.4667,apache/airflow,03095b4496a4c7960ee5e7990b93f2a61f7a74eb,Automatic Backport,86,5,2,3,1.5,True,0,1,False,ubuntu,False,0,2,False,False,False,1,1,1,0.026875,python
0.0109336,1.3667,apache/airflow,d0c4dfc0bcd4f79dc8f6b0443906f62a70d13e8f,Automatic Backport,86,5,2,3,1.5,True,0,1,False,ubuntu,False,0,2,False,False,False,1,1,1,0.026875,python
0.0037336,0.4667,apache/airflow,1184e7cec04a88db362bce38d39936a97d2b13f3,Automatic Backport,86,5,2,3,1.5,True,0,1,False,ubuntu,False,0,2,False,False,False,1,1,1,0.026875,python
0.0038664,0.4833,apache/airflow,5c951d9723f11f87da2a72697e5b4c6fbfaf4b8d,Automatic Backport,86,5,2,3,1.5,True,0,1,False,ubuntu,False,0,2,False,False,False,1,1,1,0.026875,python
0.0105336,1.3167,apache/airflow,8dd358add2e595f8610d44dcfc91a1143b8ad9c4,Automatic Backport,86,5,2,3,1.5,True,0,1,False,ubuntu,False,0,2,False,False,False,1,1,1,0.026875,python
0.0064,0.8,apache/airflow,57a7c64a77503fef4eb7c6801a28a628a4098535,Backport Commit,125,5,1,5,5.0,False,0,1,True,ubuntu,False,0,1,True,False,False,10,0,0,0.026875,python
0.0066664,0.8333,apache/airflow,84fbeec0e6d9002b154d52df45bedc65c4d16156,Backport Commit,125,5,1,5,5.0,False,0,1,True,ubuntu,False,0,1,True,False,False,10,0,0,0.026875,python
0.0057336,0.7167,apache/airflow,6fb7af49cdfc9dfd0f7c776798996c695866ab18,Backport Commit,125,5,1,5,5.0,False,0,1,True,ubuntu,False,0,1,True,False,False,10,0,0,0.026875,python
0.0068,0.85,apache/airflow,af5e469f8c2f29352d5eaed36481c8498f91054e,Backport Commit,125,5,1,5,5.0,False,0,1,True,ubuntu,False,0,1,True,False,False,10,0,0,0.026875,python
0.006,0.75,apache/airflow,47cea9668a8bb8bada5ecc5c13f7feb4d291ed36,Backport Commit,125,5,1,5,5.0,False,0,1,True,ubuntu,False,0,1,True,False,False,10,0,0,0.026875,python
0.0330664,4.1333,apache/airflow,9f507c6185dcf162b96de387edd7052b537d60b4,Tests,1029,5,33,28,0.8,False,0,1,True,ubuntu,False,15,23,True,False,False,18,28,92,0.026875,python
0.0236,2.95,apache/airflow,3cc3489cb833db45d6dc625c8798352a0b8cbaf3,Tests,1029,5,33,28,0.8,False,0,1,True,ubuntu,False,15,23,True,False,False,18,28,92,0.026875,python
0.0152,1.9,apache/airflow,cb205672c769f2abc1b524f4674d891cd07f2b37,Tests,1029,5,33,28,0.8,False,0,1,True,ubuntu,False,15,23,True,False,False,18,28,92,0.026875,python
0.0157336,1.9667,apache/airflow,fe1be2c0bdb1ef7b2553c236da20fb3541f841a2,Tests,1029,5,33,28,0.8,False,0,1,True,ubuntu,False,15,23,True,False,False,18,28,92,0.026875,python
0.0,0.0,apache/airflow,8981b035e77ba0bb3a63c0bc82ad63c65e516c6d,Tests,1029,5,33,28,0.8,False,0,1,True,ubuntu,False,15,23,True,False,False,18,28,92,0.026875,python
0.0078664,0.9833,apache/airflow,a6b61ccdfc0900af7fdbfe4aff464f56cdebf0d1,CI Notification,77,5,1,3,3.0,True,2,1,True,ubuntu,False,0,2,True,False,False,11,1,0,0.026875,python
0.0034664,0.4333,apache/airflow,dba47277f309255c7d40b1001578411d5cb29e2b,CI Notification,77,5,1,3,3.0,True,2,1,True,ubuntu,False,0,2,True,False,False,11,1,0,0.026875,python
0.0028,0.35,apache/airflow,dbba0a8c8426c201c7c5ae62f6ea3e2b2f1f6dda,CI Notification,77,5,1,3,3.0,True,2,1,True,ubuntu,False,0,2,True,False,False,11,1,0,0.026875,python
0.0026664,0.3333,apache/airflow,7a190025174c32d400403e15b0f311fa4575cab6,CI Notification,77,5,1,3,3.0,True,2,1,True,ubuntu,False,0,2,True,False,False,11,1,0,0.026875,python
0.0021336,0.2667,apache/airflow,5d9b5df31f4d8bb4e55c960903fc8f4be8a8e658,CI Notification,77,5,1,3,3.0,True,2,1,True,ubuntu,False,0,2,True,False,False,11,1,0,0.026875,python
0.0121336,1.5167,apache/airflow,3cc3489cb833db45d6dc625c8798352a0b8cbaf3,CodeQL,66,5,1,4,4.0,True,1,4,False,ubuntu,False,0,4,True,False,False,0,0,0,0.026875,python
0.0145336,1.8167,apache/airflow,cb205672c769f2abc1b524f4674d891cd07f2b37,CodeQL,66,5,1,4,4.0,True,1,4,False,ubuntu,False,0,4,True,False,False,0,0,0,0.026875,python
0.0562664,7.0333,apache/airflow,8009ef7b8e757f863a387b217388fbd097ff3cc5,CodeQL,66,5,1,4,4.0,True,1,4,False,ubuntu,False,0,4,True,False,False,0,0,0,0.026875,python
0.0150664,1.8833,apache/airflow,fe1be2c0bdb1ef7b2553c236da20fb3541f841a2,CodeQL,66,5,1,4,4.0,True,1,4,False,ubuntu,False,0,4,True,False,False,0,0,0,0.026875,python
0.0586664,7.3333,apache/airflow,e796ff5e75bc5895816e7866cbfc0c138d7a23ff,CodeQL,66,5,1,4,4.0,True,1,4,False,ubuntu,False,0,4,True,False,False,0,0,0,0.026875,python
0.0032,0.4,apache/airflow,281cdabc93e22400004e1f954874d5bec0a5db3d,Milestone Tag Assistant,122,5,2,5,2.5,False,0,1,True,ubuntu,False,0,3,True,False,False,8,1,1,0.026875,python
0.0081336,1.0167,apache/airflow,03095b4496a4c7960ee5e7990b93f2a61f7a74eb,Milestone Tag Assistant,122,5,2,5,2.5,False,0,1,True,ubuntu,False,0,3,True,False,False,8,1,1,0.026875,python
0.0078664,0.9833,apache/airflow,d0c4dfc0bcd4f79dc8f6b0443906f62a70d13e8f,Milestone Tag Assistant,122,5,2,5,2.5,False,0,1,True,ubuntu,False,0,3,True,False,False,8,1,1,0.026875,python
0.0066664,0.8333,apache/airflow,1184e7cec04a88db362bce38d39936a97d2b13f3,Milestone Tag Assistant,122,5,2,5,2.5,False,0,1,True,ubuntu,False,0,3,True,False,False,8,1,1,0.026875,python
0.0032,0.4,apache/airflow,5c951d9723f11f87da2a72697e5b4c6fbfaf4b8d,Milestone Tag Assistant,122,5,2,5,2.5,False,0,1,True,ubuntu,False,0,3,True,False,False,8,1,1,0.026875,python
0.3153336,39.4167,apache/airflow,dba47277f309255c7d40b1001578411d5cb29e2b,Publish Docs to S3,379,5,3,32,10.7,False,0,1,True,ubuntu,False,150,5,True,False,False,38,5,3,0.026875,python
0.0161336,2.0167,apache/airflow,dba47277f309255c7d40b1001578411d5cb29e2b,Publish Docs to S3,379,5,3,32,10.7,False,0,1,True,ubuntu,False,150,5,True,False,False,38,5,3,0.026875,python
0.2866664,35.8333,apache/airflow,7a190025174c32d400403e15b0f311fa4575cab6,Publish Docs to S3,379,5,3,32,10.7,False,0,1,True,ubuntu,False,150,5,True,False,False,38,5,3,0.026875,python
0.5234664,65.4333,apache/airflow,346f3329ec556755a14c0acf1d57cd172d4b3b6b,Publish Docs to S3,379,5,3,32,10.7,False,0,1,True,ubuntu,False,150,5,True,False,False,38,5,3,0.026875,python
0.0001336,0.0167,apache/airflow,54acc0f2d7191baa01d71eb40c7d9cf7e08a7250,Publish Docs to S3,379,5,3,32,10.7,False,0,1,True,ubuntu,False,150,5,True,False,False,38,5,3,0.026875,python
0.0036,0.45,apache/airflow,01f62b990a8b0569fd1ddf7044089d27bf72c555,Recheck old bug reports,56,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.026875,python
0.0036,0.45,apache/airflow,d8c9fefc4e4e5338ba7287524e94f2f78204e182,Recheck old bug reports,56,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.026875,python
0.0036,0.45,apache/airflow,f6b289ad0327d693d469412a1fee3a44d9c8bdc0,Recheck old bug reports,56,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.026875,python
0.0037336,0.4667,apache/airflow,e68c525ea7f4b4ffa09529d6620753b7cf1c77cf,Recheck old bug reports,56,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.026875,python
0.0028,0.35,apache/airflow,bfc6c8e03a18f5655dc3b3e35e0ae7411be7a00a,Recheck old bug reports,56,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,0,0,0.026875,python
0.3024,37.8,apache/airflow,54acc0f2d7191baa01d71eb40c7d9cf7e08a7250,Release PROD images,151,5,2,8,4.0,True,0,1,False,ubuntu,False,10,3,True,False,False,10,1,1,0.026875,python
0.0002664,0.0333,apache/airflow,346f3329ec556755a14c0acf1d57cd172d4b3b6b,Release PROD images,151,5,2,8,4.0,True,0,1,False,ubuntu,False,10,3,True,False,False,10,1,1,0.026875,python
0.0002664,0.0333,apache/airflow,54acc0f2d7191baa01d71eb40c7d9cf7e08a7250,Release PROD images,151,5,2,8,4.0,True,0,1,False,ubuntu,False,10,3,True,False,False,10,1,1,0.026875,python
0.0945336,11.8167,apache/airflow,db092f08350be91bde1287cdf228c272fb3d5f62,Release PROD images,151,5,2,8,4.0,True,0,1,False,ubuntu,False,10,3,True,False,False,10,1,1,0.026875,python
0.0713336,8.9167,apache/airflow,93886fd3bf6d0b08ee8580eee3ee289889e80562,Release PROD images,151,5,2,8,4.0,True,0,1,False,ubuntu,False,10,3,True,False,False,10,1,1,0.026875,python
0.0,0.0,openai/openai-python,f7809219f3fea3cafd013d9a0fae2ac4c482db00,CI,127,5,4,19,4.8,False,0,1,True,ubuntu,False,10,2,True,False,False,13,6,0,0.012188,python
0.0152,1.9,openai/openai-python,f7809219f3fea3cafd013d9a0fae2ac4c482db00,CI,127,5,4,19,4.8,False,0,1,True,ubuntu,False,10,2,True,False,False,13,6,0,0.012188,python
0.0162664,2.0333,openai/openai-python,bdb837d2c1d2a161cc4b22ef26e9e8446d5dc2a3,CI,127,5,4,19,4.8,False,0,1,True,ubuntu,False,10,2,True,False,False,13,6,0,0.012188,python
0.0001336,0.0167,openai/openai-python,ed958eb55885317c7adb0f417601aa1d9106e6d5,CI,127,5,4,19,4.8,False,0,1,True,ubuntu,False,10,2,True,False,False,13,6,0,0.012188,python
0.0158664,1.9833,openai/openai-python,ed958eb55885317c7adb0f417601aa1d9106e6d5,CI,127,5,4,19,4.8,False,0,1,True,ubuntu,False,10,2,True,False,False,13,6,0,0.012188,python
0.0061336,0.7667,openai/openai-python,656e3cab4a18262a49b961d41293367e45ee71b9,Create releases,39,5,1,4,4.0,False,0,1,True,ubuntu,False,0,2,True,False,False,3,3,0,0.012188,python
0.0061336,0.7667,openai/openai-python,656e3cab4a18262a49b961d41293367e45ee71b9,Create releases,39,5,1,4,4.0,False,0,1,True,ubuntu,False,0,2,True,False,False,3,3,0,0.012188,python
0.006,0.75,openai/openai-python,656e3cab4a18262a49b961d41293367e45ee71b9,Create releases,39,5,1,4,4.0,False,0,1,True,ubuntu,False,0,2,True,False,False,3,3,0,0.012188,python
0.0058664,0.7333,openai/openai-python,656e3cab4a18262a49b961d41293367e45ee71b9,Create releases,39,5,1,4,4.0,False,0,1,True,ubuntu,False,0,2,True,False,False,3,3,0,0.012188,python
0.0056,0.7,openai/openai-python,656e3cab4a18262a49b961d41293367e45ee71b9,Create releases,39,5,1,4,4.0,False,0,1,True,ubuntu,False,0,2,True,False,False,3,3,0,0.012188,python
0.0230664,2.8833,openai/openai-python,f7809219f3fea3cafd013d9a0fae2ac4c482db00,CI,88,5,2,14,7.0,False,0,1,True,ubuntu,False,0,3,True,False,False,4,2,0,0.012188,python
0.0210664,2.6333,openai/openai-python,ed958eb55885317c7adb0f417601aa1d9106e6d5,CI,88,5,2,14,7.0,False,0,1,True,ubuntu,False,0,3,True,False,False,4,2,0,0.012188,python
0.0228,2.85,openai/openai-python,5837aaf49d874fa826d531314e4ccc2ec6ce7d29,CI,88,5,2,14,7.0,False,0,1,True,ubuntu,False,0,3,True,False,False,4,2,0,0.012188,python
0.0226664,2.8333,openai/openai-python,4b813b9ad4d342ae9751d3060769d19cf63f3e54,CI,88,5,2,14,7.0,False,0,1,True,ubuntu,False,0,3,True,False,False,4,2,0,0.012188,python
0.0,0.0,openai/openai-python,0a2c79b078cfd0e6dc6991036d4e3516a5903588,CI,88,5,2,14,7.0,False,0,1,True,ubuntu,False,0,3,True,False,False,4,2,0,0.012188,python
0.0032,0.4,openai/openai-python,43e324ed7a8a8b6f0738254c59d732be2807a06f,Publish PyPI,28,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,True,False,False,3,0,0,0.012188,python
0.0028,0.35,openai/openai-python,4ada66f8f86473f342aa032ed021b62180422dc1,Publish PyPI,28,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,True,False,False,3,0,0,0.012188,python
0.0026664,0.3333,openai/openai-python,e4ec91e776d0155752ab004432dbcd1ad8a81d98,Publish PyPI,28,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,True,False,False,3,0,0,0.012188,python
0.0028,0.35,openai/openai-python,f66d2e6fdc51c4528c99bb25a8fbca6f9b9b872d,Publish PyPI,28,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,True,False,False,3,0,0,0.012188,python
4608.0242664,576003.0333,openai/openai-python,44d6210f101abedeb2dd68507fcffcb329df70ea,Publish PyPI,28,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,True,False,False,3,0,0,0.012188,python
0.0018664,0.2333,openai/openai-python,656e3cab4a18262a49b961d41293367e45ee71b9,Release Doctor,23,5,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,2,1,0,0.012188,python
0.0010664,0.1333,openai/openai-python,921c330d4baebb04bbdb8070e9ced539cf49d97a,Release Doctor,23,5,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,2,1,0,0.012188,python
0.0026664,0.3333,openai/openai-python,481ff6ef4c050469fa971746fb14b675d90a2e56,Release Doctor,23,5,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,2,1,0,0.012188,python
0.0012,0.15,openai/openai-python,3e0c05b84a2056870abf3bd6a5e7849020209cc3,Release Doctor,23,5,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,2,1,0,0.012188,python
0.0036,0.45,openai/openai-python,f2d096fe978a1fe67f58351ddbfa0d38f3d723b9,Release Doctor,23,5,1,2,2.0,False,0,1,True,ubuntu,False,0,1,True,False,False,2,1,0,0.012188,python
0.0012,0.15,numpy/numpy,07b3f94e9353a259e3df25a1446f5d2e31b7f0e0,CircleCI artifact redirector,25,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.01928,python
0.0013336,0.1667,numpy/numpy,07b3f94e9353a259e3df25a1446f5d2e31b7f0e0,CircleCI artifact redirector,25,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.01928,python
0.0013336,0.1667,numpy/numpy,07b3f94e9353a259e3df25a1446f5d2e31b7f0e0,CircleCI artifact redirector,25,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.01928,python
0.0013336,0.1667,numpy/numpy,07b3f94e9353a259e3df25a1446f5d2e31b7f0e0,CircleCI artifact redirector,25,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.01928,python
0.0014664,0.1833,numpy/numpy,07b3f94e9353a259e3df25a1446f5d2e31b7f0e0,CircleCI artifact redirector,25,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.01928,python
